Platform,Model,Manufacturer,ModelName
Android,"TECNO BB4",Tecno,"POP 3 Plus"
Android,"TECNO BB4k",Tecno,"SPARK 4 Lite"
Android,"TECNO BC1",Tecno,"POP 4 Air"
Android,"TECNO BC1s",Tecno,"POP 4 LTE"
Android,"TECNO BC2",Tecno,"POP 4"
Android,"TECNO BC2c",Tecno,"POP 4"
Android,"TECNO BC3",Tecno,"POP 4 Pro"
Android,"TECNO BD2",Tecno,"POP 5"
Android,"TECNO CA6",Tecno,"CAMON CM"
Android,"TECNO CA6S",Tecno,"COMAN CM"
Android,"TECNO CA7",Tecno,"CAMON X"
Android,"TECNO CA8",Tecno,"CAMON X Pro"
Android,"TECNO CA8S",Tecno,"CAMON X Pro"
Android,"TECNO Camon CX",Tecno,"Camon CX"
Android,"TECNO Camon CXS",Tecno,"Camon CXS"
Android,"TECNO CB7",Tecno,"CAMON i 4"
Android,"TECNO CB7j",Tecno,"CAMON i 4"
Android,"TECNO CC6",Tecno,"CAMON 12 Air"
Android,"TECNO CC7",Tecno,"CAMON 12"
Android,"TECNO CC7S",Tecno,"CAMON 12"
Android,"TECNO CC9",Tecno,"CAMON 12 Pro"
Android,"TECNO CD6",Tecno,"CAMON 15 Air"
Android,"TECNO CD6j",Tecno,"CAMON 16 S"
Android,"TECNO CD6S",Tecno,"CAMON 15 Air"
Android,"TECNO CD7",Tecno,"CAMON 15"
Android,"TECNO CD8",Tecno,"CAMON 15 Pro"
Android,"TECNO CD8j",Tecno,"CAMON 15 Premier"
Android,"TECNO CE7",Tecno,"CAMON 16"
Android,"TECNO CE7j",Tecno,"CAMON 16"
Android,"TECNO CE8",Tecno,"CAMON 16 Pro"
Android,"TECNO CE9",Tecno,"CAMON 16 Premier"
Android,"TECNO CE9h",Tecno,"CAMON 16"
Android,"TECNO CF7",Tecno,"CAMON 11"
Android,"TECNO CF7k",Tecno,"CAMON 11"
Android,"TECNO CF7S",Tecno,"CAMON 11"
Android,"TECNO CF8",Tecno,"CAMON 11 Pro"
Android,"TECNO CG6",Tecno,"CAMON 17"
Android,"TECNO CG6j",Tecno,"CAMON 17"
Android,"TECNO CG7",Tecno,"CAMON 17P"
Android,"TECNO CG7n",Tecno,"CAMON 17P"
Android,"TECNO CG8",Tecno,"CAMON 17 Pro"
Android,"TECNO CX Air",Tecno,"Camon CX Air"
Android,"TECNO DP10A",Tecno,Droipad10
Android,"TECNO F1",Tecno,F1
Android,"TECNO F2",Tecno,F2
Android,"TECNO F2LTE",Tecno,F2LTE
Android,"TECNO F3",Tecno,"POP 1 Pro"
Android,"TECNO F4",Tecno,"POP 1s"
Android,"TECNO F4 Pro",Tecno,"POP 1s Pro"
Android,"TECNO H5S",Tecno,H5S
Android,"TECNO i3",Tecno,i3
Android,"TECNO i3 Pro",Tecno,"i3 Pro"
Android,"TECNO i5",Tecno,i5
Android,"TECNO i5 Pro",Tecno,i5-Pro
Android,"TECNO i7",Tecno,i7
Android,"TECNO IA5",Tecno,"Camon i Twin"
Android,"TECNO ID3k",Tecno,"CAMON iAIR 2+"
Android,"TECNO ID5",Tecno,"CAMON i2"
Android,"TECNO ID5a",Tecno,"CAMON i 2"
Android,"TECNO ID5b",Tecno,"CAMON i 2X"
Android,"TECNO ID6",Tecno,"CAMON iCLICK 2"
Android,"TECNO IN1",Tecno,"CAMON I Ace"
Android,"TECNO IN1 Pro",Tecno,"CAMON iSky2"
Android,"TECNO IN2",Tecno,"CAMON iSky"
Android,"TECNO IN3",Tecno,"Camon I Air"
Android,"TECNO IN5",Tecno,"Camon I"
Android,"TECNO IN6",Tecno,"CAMON iClick"
Android,"TECNO K7",Tecno,SPARK
Android,"TECNO K8",Tecno,"SPARK Pro"
Android,"TECNO K9",Tecno,"SPARK Plus"
Android,"TECNO KA6",Tecno,"SPARK Youth"
Android,"TECNO KA7",Tecno,"SPARK 2"
Android,"TECNO KA7O",Tecno,"SPARK 2"
Android,"TECNO KA9",Tecno,"SPARK CM"
Android,"TECNO KB2",Tecno,"CAMON iACE 2"
Android,"TECNO KB2h",Tecno,"POP 2s"
Android,"TECNO KB2j",Tecno,"CAMON iACE 2x"
Android,"TECNO KB3",Tecno,"CAMON i SKY3"
Android,"TECNO KB7",Tecno,"SPARK 3"
Android,"TECNO KB7j",Tecno,"SPARK 3"
Android,"TECNO KB8",Tecno,"SPARK 3 Pro"
Android,"TECNO KC1",Tecno,"SPARK Go"
Android,"TECNO KC1j",Tecno,"SPARK 4 Air"
Android,"TECNO KC2",Tecno,"SPARK 4"
Android,"TECNO KC2j",Tecno,"SPARK 4"
Android,"TECNO KC3",Tecno,"CAMON 12 Air"
Android,"TECNO KC6",Tecno,"SPARK 4 Air"
Android,"TECNO KC6S",Tecno,"SPARK 4 Air"
Android,"TECNO KC8",Tecno,"SPARK 4"
Android,"TECNO KC8S",Tecno,"SPARK 4"
Android,"TECNO KD6",Tecno,"SPARK 5 Air"
Android,"TECNO KD6a",Tecno,"SPARK 5 Air"
Android,"TECNO KD7",Tecno,"SPARK 5 Pro"
Android,"TECNO KD7h",Tecno,"SPARK 5"
Android,"TECNO KD7S",Tecno,"SPARK 5"
Android,"TECNO KE5",Tecno,"SPARK 6 Go"
Android,"TECNO KE5j",Tecno,"SPARK 6 GO"
Android,"TECNO KE5k",Tecno,"SPARK 6 GO"
Android,"TECNO KE5S",Tecno,"SPARK Go 2020"
Android,"TECNO KE6",Tecno,"SPARK 6 Air"
Android,"TECNO KE6j",Tecno,"SPARK 6 Air"
Android,"TECNO KF6",Tecno,"SPARK 7"
Android,"TECNO KF6h",Tecno,"SPARK 7"
Android,"TECNO KF6i",Tecno,"SPARK 7"
Android,"TECNO KF6j",Tecno,"SPARK 7"
Android,"TECNO KF6k",Tecno,"SPARK 7"
Android,"TECNO KF6m",Tecno,"SPARK 7"
Android,"TECNO KF6n",Tecno,"SPARK 7"
Android,"TECNO KF6p",Tecno,"SPARK 7T"
Android,"TECNO KF7j",Tecno,"SPARK 7P"
Android,"TECNO KF8",Tecno,"SPARK 7 Pro"
Android,"TECNO L6502S",Tecno,"POP X5"
Android,"TECNO L8 Lite",Tecno,"L8 Lite"
Android,"TECNO L9",Tecno,L9
Android,"TECNO L9 Plus",Tecno,L9Plus
Android,"TECNO LA6",Tecno,"Pouvoir 1"
Android,"TECNO LA7",Tecno,"Pouvoir 2"
Android,"TECNO LA7 Pro",Tecno,"Pouvoir 2 Pro"
Android,"TECNO LB6",Tecno,"SPARK 2 YOUTH"
Android,"TECNO LB7",Tecno,"Pouvoir 3"
Android,"TECNO LC6",Tecno,"Pouvoir 3 Air"
Android,"TECNO LC6a",Tecno,"Pouvoir 3 Air"
Android,"TECNO LC7",Tecno,"Pouvoir 4"
Android,"TECNO LC7S",Tecno,"Pouvoir 4"
Android,"TECNO LC8",Tecno,"Pouvoir 4 Pro"
Android,"TECNO LD7",Tecno,POVA
Android,"TECNO LD7j",Tecno,POVA
Android,"TECNO LE7",Tecno,"POVA 2"
Android,"TECNO LE7n",Tecno,"POVA 2"
Android,"TECNO M3S",Tecno,M3
Android,"TECNO N5S",Tecno,N5S
Android,"TECNO N8",Tecno,N8
Android,"TECNO P3S",Gigabyte,"TECNO P3S"
Android,"TECNO P5S",Tecno,P5
Android,"TECNO P701",Tecno,"DroiPad 7D"
Android,"TECNO P702",Tecno,"DroiPad 7D ProLTE"
Android,"TECNO P702A",Tecno,"DroiPad 7D LTE"
Android,"TECNO P702AS",Tecno,P702AS
Android,"TECNO P703",Tecno,"DroiPad 7F"
Android,"TECNO P704",Tecno,Tab
Android,"TECNO P704a",Tecno,Tab
Android,"TECNO P904",Tecno,"DroiPad 10D"
Android,"TECNO PhonePad 3",Tecno,"PhonePad 3"
Android,"TECNO PP7E-DLA1",Tecno,"PhonePad 7 II"
Android,"TECNO PP7E-SLA1",Tecno,"PhonePad 7 II"
Android,"TECNO R6",Tecno,R6
Android,"TECNO R6S",Tecno,R6S
Android,"TECNO R8O",Tecno,NX
Android,"TECNO R8S",Tecno,NX
Android,"TECNO RA6",Tecno,R6+
Android,"TECNO RA6S",Tecno,RA6
Android,"TECNO RA7",Tecno,"R7 4G"
Android,"TECNO RA8",Tecno,"POP 2S"
Android,"TECNO RB6S",Tecno,"pop 2x Air"
Android,"TECNO RB7S",Tecno,RB7S
Android,"TECNO RB8S",Tecno,"POP 2X Plus"
Android,"TECNO RC6",Tecno,R7+
Android,"TECNO S1",Tecno,S1
Android,"TECNO S1 Lite",Tecno,"S1 Lite"
Android,"TECNO S1 Pro",Tecno,"S1 Pro"
Android,"TECNO S1E Pro",Tecno,"S1 Pro"
Android,"TECNO S1M",Tecno,S1
Android,"TECNO S6",Tecno,S6
Android,"TECNO S6S",Tecno,S6S
Android,"TECNO SA1",Tecno,S2
Android,"TECNO SA1S Pro",Tecno,"SA1 Pro"
Android,"TECNO SA2S",Tecno,SA2S
Android,"TECNO SA6",Tecno,SA6
Android,"TECNO SA6S",Tecno,SA6
Android,"TECNO SA7S",Tecno,SA7S
Android,"TECNO SC7S",Tecno,"POP 2 Air"
Android,"TECNO W1",Tecno,W1
Android,"TECNO W2",Tecno,W2
Android,"TECNO W3 Pro",Tecno,"W3 Pro"
Android,"TECNO W5 Lite",Tecno,"W5 Lite"
Android,"TECNO W5006S",Tecno,"POP 5C"
Android,"TECNO WX3",Tecno,WX3
Android,"TECNO WX3F LTE",Tecno,"WX3 FLTE"
Android,"TECNO WX3LTE",Tecno,WX3LTE
Android,"TECNO WX3P",Tecno,WX3P
Android,"TECNO WX4",Tecno,WX4
Android,"TECNO WX4 Pro",Tecno,"WX4 Pro"
Android,"TECNO WX4 Pro S",Tecno,"WX4 Pro S"
Android,TECNO-A7S,Tecno,A7S
Android,TECNO-C5,Tecno,C5
Android,TECNO-C7,Tecno,C7
Android,TECNO-C8,Tecno,C8
Android,TECNO-C9,Tecno,C9
Android,TECNO-C9S,Tecno,C9S
Android,TECNO-J5,Tecno,J5
Android,TECNO-J7,Tecno,J7
Android,TECNO-J8,Tecno,J8
Android,TECNO-L5,Tecno,L5
Android,TECNO-L6,Tecno,"Techno L6"
Android,TECNO-L8,Tecno,L8
Android,TECNO-L8Plus,Tecno,L8Plus
Android,TECNO-M6S,Tecno,M6S
Android,TECNO-N2,Tecno,N2
Android,TECNO-N2S,Tecno,N2S
Android,TECNO-N6,Tecno,N6
Android,TECNO-N6S,Tecno,N6S
Android,TECNO-N8,Tecno,N8
Android,TECNO-N8R,Tecno,N8R
Android,TECNO-N8S,Tecno,N8S
Android,TECNO-N9,Tecno,N9
Android,TECNO-N9S,Tecno,N9S
Android,TECNO-PHANTOM5,Tecno,PHANTOM5
Android,TECNO-W3,Tecno,W3
Android,TECNO-W3LTE,Tecno,W3LTE
Android,TECNO-W5,Tecno,W5
Android,TECNO-Y2,Tecno,-Y2
Android,TECNO-Y3,Tecno,Y3
Android,TECNO-Y3+,Tecno,-Y2
Android,TECNO-Y3S,Tecno,Y3S
Android,TECNO-Y4,Tecno,Y4
Android,TECNO-Y5,Tecno,Y5
Android,TECNO-Y6,Tecno,Y6
Android,"Tecnomaster 2K Android TV",Tecnomaster,
Android,"Tecnomaster 4K Android TV",Tecnomaster,
Android,TECNO_W4,Tecno,W4
Android,TECTOY,"TCT (Alcatel)","Alcatel 3L"
Android,TECTOYTT2500,Anydata,"TecToy TT-2500"
Android,TECTOY_5029Y,Tectoy,"ON 128GB"
Android,TEENO_i12,Teeno,_i12
Android,TEENO_S9,Teeno,S9
Android,"Teesso X3",Teesso,X3
Android,TEG9300,OASYS,TEG9300
Android,TEG9300-5,OASYS,TEG9300-5
Android,TEG9300-M,OASYS,TEG9300-M
Android,"Tegra Note 7",NVIDIA,TegraNote
Android,TegraNote-P1640,NVIDIA,TegraNote
Android,TegraNote-Premium,NVIDIA,TegraNote
Android,TEI11011MST,Mecer,TEI11011
Android,TekSavvy_DV8219,TekSavvy,_DV8219
Android,TEL-1013GIQA,Telefunken,TEL-1013GIQA
Android,TEL-1014GIQ,Telefunken,TEL-1014GIQ
Android,TEL-73GIQA,Telefunken,TEL-73GIQA
Android,"Telcel T20",ZTE,V793
Android,Tele2,Tele2,Midi
Android,"Tele2fon v4",Tele2,"fon V4"
Android,"Tele2fon v5",Tele2,"fon V5"
Android,Tele2_Maxi,Tele2,Maxi
Android,TELE2_Maxi_1_1,Tele2,"Maxi 1.1"
Android,Tele2_Maxi_LTE,Tele2,"Tele 2 Maxi LTE"
Android,Tele2_Maxi_Plus,Tele2,Maxi_Plus
Android,Tele2_Midi_1_1,Tele2,"Midi 1.1"
Android,Tele2_Midi_2_0,Tele2,_Midi_2_0
Android,Tele2_Midi_LTE,Tele2,"Midi LTE"
Android,Tele2_Mini,Tele2,Mini
Android,Tele2_Mini_1.1,Tele2,"Mini 1.1"
Android,Tele2_Mini_1_1,Tele2,"Mini 1.1"
Android,"Telecable ATV",Telecable,tedi
Android,"TELEFUNKEN SMART TV",Telefunken,"SMART TV"
Android,TelefunkenTV,Telefunken,TV
Android,TELEGENIC-AML-1,Telegenic,-AML-1
Android,"Telekom Puls",T-Mobile,Telekom_Puls
Android,"Telemor T9502",Telemor,T9502
Android,"Telemor T9503",Telemor,T9503
Android,"Telenor K530",Telenor,K530
Android,"Telenor N940",Telenor,N940
Android,"Telenor Smart 2","TCT (Alcatel)","ALCATEL ONE TOUCH 4010X"
Android,"Telenor Smart Mini","TCT (Alcatel)",Telenor_Smart_Mini
Android,"Telenor Smart Pro 2","TCT (Alcatel)","ALCATEL ONE TOUCH 5020D"
Android,"Telenor Touch Mini",ZTE,"U V760"
Android,"Telenor Touch Plus",ZTE,"Telenor Touch Plus"
Android,Telenor_OneTouch,"TCT (Alcatel)","One Touch 990"
Android,Telenor_One_Touch_C,"TCT (Alcatel)","ALCATEL ONE TOUCH 985"
Android,Telenor_One_Touch_S,"TCT (Alcatel)",ALCATEL_one_touch_995
Android,Telenor_Smart,"TCT (Alcatel)",Telenor_Smart
Android,Telenor_SmartPlus,Mobiwire,"Telenor SmartPlus"
Android,Telenor_Smart_4G,Telenor,Smart4G
Android,Telenor_Smart_HD,"TCT (Alcatel)","ALCATEL ONE TOUCH 995"
Android,Telenor_Smart_Pro,"TCT (Alcatel)","ALCATEL ONE TOUCH 991"
Android,"Telia box",Get,Box
Android,"Telma EGO",Telma,EGO
Android,"TELMA F1+4G",Telma,F1+4G
Android,"Telma F1XS4G",Telma,F1XS4G
Android,"TELMA FEEL",Telma,FEEL
Android,"telma i401",Telma,i401
Android,"TELMA IFEEL MAX",Telma,"IFEEL MAX"
Android,Telma_F1_Max_4G,Telma,_F1_Max_4G
Android,Telma_Titan_4G,Telma,TITAN
Android,TELO_TE610,TeloSystems,TELO_TE610
Android,TELO_TE610_O,TeloSystems,TELO_TE610_O
Android,"Telpad Dual S",Huawei,S7
Android,"Telpad QS",Huawei,MediaPad
Android,"Telpad Quad S",Huawei,"MediaPad 7 Lite Quad"
Android,"Telstra Lite Plus",Mobiwire,"Telstra Lite Plus"
Android,"Tempo Android TV",Bauhn,Australia
Android,TEO104G,Thomson,TEO104G
Android,TEO10A,Thomson,TEO10A
Android,TEO10S,Thomson,_TEO10S
Android,TEO13P,Thomson,TEO13P
Android,TEO7RK,Thomson,TEO7RK
Android,TEOX102,Thomson,TEOX102
Android,TEOX103,Thomson,TEOX103
Android,"Teracube 2e",Teracube,2e
Android,"Teracube One",Teracube,_One
Android,TERRA_MOBILE_PAD_1200,TERRA,_MOBILE_PAD_1200
Android,TERRA_PAD_1005,TERRA,_PAD_1005
Android,TERRA_PAD_1005POKO,TERRA,_PAD_1005POKO
Android,TERRA_PAD_1006,TERRA,_PAD_1006
Android,TERRA_PAD_101,TERRA,"PAD 101"
Android,TESHM1863,Tecnomaster,TESHM1863
Android,TESHM8863,Tecnomaster,TESHM8863
Android,"Tesla 2K TV",Tesla,"2K TV"
Android,"Tesla L7.1",Tesla,Tablet_L7_1
Android,"Tesla L8.1",Tesla,"Tablet L8.1"
Android,"Tesla S906",Tesla,S906
Android,Tesla_9_3,Tesla,_9_3
Android,Tesla_L8_2,Tesla,_L8_2
Android,Tesla_SP3.3,Tesla,"Smartphone 3.3"
Android,"Tesla_SP3.3 Lite",Tesla,"_SP3.3 Lite"
Android,Tesla_SP3.5,Tesla,SMARTPHONE3.5
Android,Tesla_SP3_4,Tesla,"Smartphone 3.4"
Android,Tesla_SP6.3,Tesla,"Smartphone 6.3"
Android,Tesla_SP6_4_Lite,Tesla,"Smartphone 6.4 Lite"
Android,Tesla_SP9.1,Tesla,"Smartphone 9.1"
Android,Tesla_SP9.1L,Tesla,"Smartphone 9.1 Lite"
Android,Tesla_SP9_2,Tesla,_SP9_2
Android,"Texet TM-5081",teXet,TM-5081
Android,TF101,Asus,"Eee Pad TF101"
Android,TF101-WiMAX,Asus,"Eee Pad TF101-WiMAX"
Android,TF10EA2,CoinComputers,TF10EA2
Android,TF10EA2_P61,ECS,TF10EA2
Android,TF10EA2_P8,ECS,TF10EA2
Android,TF10MK1,ECS,TF10MK1
Android,TF201,Asus,"Eee Pad Transformer Prime"
Android,TF501_EC,Telefunken,TF501_EC
Android,TF5X,Telefunken,TF5X
Android,TF6,Telefunken,TF6
Android,TF600,Telefunken,TF600
Android,TFMTKAW01232,Trekstor,TFMTKAW01232
Android,TFX711G,Condor,TFX711G
Android,TFX712G,Condor,TFX712G
Android,TFX713L,Condor,TFX713L
Android,TFX714L,Condor,TFX714L
Android,TF_GZ5100,Teleguard,TF_GZ5100
Android,TG-L800S,TG&Co.,TG-L800S
